DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,Id,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,Year,YearText,WashingtoniansAffectedRange,BreachLifecycleRange,DaysToContainBreach,DaysToIdentifyBreach,DaysBreachLifecycle,DiscoveredInProgress,DaysOfExposure,DaysElapsedBetweenEndAndDiscovery,EndedOnDayDiscovered,DaysElapsedBeforeNotification,DaysOfExposureRange
12-04-20 0:00,01-08-21 0:00,Cyberattack,08-12-20 0:00,09/14/2020 12:00:00 AM,"US Fertility, LLC (Seattle Reproductive Medicine)",10385,Ransomware,47952,Health,,2021,2021,"10,000-49,999",100-199,0,114,114,FALSE,33,81,FALSE,35,Jan-99
12/16/2020 12:00:00 AM,01-11-21 0:00,Cyberattack,04-01-20 0:00,06/30/2020 12:00:00 AM,"ALE Solutions, Inc.",10386,Ransomware,736,Business,Other,2021,2021,500-999,200-299,0,259,259,FALSE,90,169,FALSE,26,Jan-99
11-12-20 0:00,01-11-21 0:00,Cyberattack,11-09-20 0:00,11-12-20 0:00,Jefferson Healthcare,10387,Phishing,2496,Health,,2021,2021,"1,000-9,999",Jan-99,0,3,3,TRUE,3,,TRUE,60,Jan-99
09-07-20 0:00,01-12-21 0:00,Cyberattack,08/31/2020 12:00:00 AM,09-07-20 0:00,"National Board for Certified Counselors, Inc.",10388,Malware,9898,Non-Profit/Charity,,2021,2021,"1,000-9,999",Jan-99,0,7,7,TRUE,7,,TRUE,127,Jan-99
07/16/2020 12:00:00 AM,01/13/2021 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,North Park University,10389,Ransomware,1239,Education,,2021,2021,"1,000-9,999",100-199,0,160,160,FALSE,103,57,FALSE,181,100-199
12-10-20 0:00,01/13/2021 12:00:00 AM,Cyberattack,12-05-19 0:00,05/15/2020 12:00:00 AM,Waters & Kraus LLP,10390,Phishing,522,Business,Legal,2021,2021,500-999,300-399,0,371,371,FALSE,162,209,FALSE,34,100-199
10/14/2020 12:00:00 AM,01/15/2021 12:00:00 AM,Cyberattack,,,"Walla Walla County, WA",10391,,577,Government,,2021,2021,500-999,Unknown,,,,FALSE,,,FALSE,93,Unknown
12/22/2020 12:00:00 AM,01/19/2021 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Helen Keller International,10392,Ransomware,534,Non-Profit/Charity,,2021,2021,500-999,300-399,0,319,319,FALSE,103,216,FALSE,28,100-199
12/14/2020 12:00:00 AM,01/21/2021 12:00:00 AM,Cyberattack,11-08-20 0:00,11-09-20 0:00,Cardinal Financial Company,10393,,925,Finance,,2021,2021,500-999,Jan-99,0,36,36,FALSE,1,35,FALSE,38,Jan-99
08-01-20 0:00,01/25/2021 12:00:00 AM,Cyberattack,,,American Frame Corporation,10394,Ransomware,954,Business,Retail,2021,2021,500-999,Unknown,,,,FALSE,,,FALSE,177,Unknown
08-10-20 0:00,01/25/2021 12:00:00 AM,Cyberattack,08-05-20 0:00,08/17/2020 12:00:00 AM,Einstein Healthcare Network,10395,Phishing,1197,Health,,2021,2021,"1,000-9,999",Jan-99,7,5,12,TRUE,12,,FALSE,168,Jan-99
08/17/2020 12:00:00 AM,01/26/2021 12:00:00 AM,Cyberattack,,,"Bosley, Inc.",10396,Ransomware,1936,Business,Other,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,162,Unknown
07/25/2020 12:00:00 AM,01/26/2021 12:00:00 AM,Cyberattack,04-05-20 0:00,08-06-20 0:00,Puget Sound Educational Service District,10397,Phishing,32419,Education,,2021,2021,"10,000-49,999",100-199,12,111,123,TRUE,123,,FALSE,185,100-199
08/31/2020 12:00:00 AM,01/27/2021 12:00:00 AM,Cyberattack,08/28/2020 12:00:00 AM,08/29/2020 12:00:00 AM,Absher Construction Company,10398,Malware,1527,Business,Construction,2021,2021,"1,000-9,999",Jan-99,0,3,3,FALSE,1,2,FALSE,149,Jan-99
12/28/2020 12:00:00 AM,01/26/2021 12:00:00 AM,Cyberattack,12/28/2020 12:00:00 AM,12/28/2020 12:00:00 AM,thyssenkrupp Materials,10399,Ransomware,1250,Business,Manufacturing,2021,2021,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,29,0
01-03-21 0:00,02-02-21 0:00,Cyberattack,01-03-21 0:00,,The Brotherhood's Relief & Compensation Fund,10400,Ransomware,1563,Non-Profit/Charity,,2021,2021,"1,000-9,999",Unknown,,0,,FALSE,,,FALSE,30,Unknown
01-12-21 0:00,02-12-21 0:00,Cyberattack,,,Washington State Auditor's Office,10401,Malware,1420520,Government,,2021,2021,"1,000,000+",Unknown,,,,FALSE,,,FALSE,31,Unknown
01/14/2021 12:00:00 AM,02/17/2021 12:00:00 AM,Cyberattack,12-03-20 0:00,01/14/2021 12:00:00 AM,"Woodcreek Provider Services, LLC",10402,Ransomware,25917,Health,,2021,2021,"10,000-49,999",Jan-99,0,42,42,TRUE,42,,TRUE,34,Jan-99
01/23/2021 12:00:00 AM,02/19/2021 12:00:00 AM,Cyberattack,12/24/2020 12:00:00 AM,12/29/2020 12:00:00 AM,The Kroger Co.,10405,Malware,153800,Business,Retail,2021,2021,"50,000-999,999",Jan-99,0,30,30,FALSE,5,25,FALSE,27,Jan-99
12/22/2020 12:00:00 AM,02/23/2021 12:00:00 AM,Theft or Mistake,10-12-20 0:00,12/16/2020 12:00:00 AM,Humana,10406,,675,Health,,2021,2021,500-999,Jan-99,0,71,71,FALSE,65,6,FALSE,63,Jan-99
02-11-21 0:00,02/23/2021 12:00:00 AM,Cyberattack,02-03-21 0:00,,Lakewood Water District,10407,Ransomware,14877,Government,,2021,2021,"10,000-49,999",Unknown,,8,,FALSE,,,FALSE,12,Unknown
01-04-21 0:00,02/23/2021 12:00:00 AM,Cyberattack,,,Washington Education Association & Seattle Education Association,10408,Ransomware,17415,Education,,2021,2021,"10,000-49,999",Unknown,,,,FALSE,,,FALSE,50,Unknown
02-02-21 0:00,02/26/2021 12:00:00 AM,Cyberattack,,,"BSN Sports, LLC",10409,Malware,523,Business,Accessories,2021,2021,500-999,Unknown,,,,FALSE,,,FALSE,24,Unknown
01/28/2021 12:00:00 AM,02/27/2021 12:00:00 AM,Cyberattack,07-01-20 0:00,10/31/2020 12:00:00 AM,"Casemaker, LLC and Lawriter, LLC",10410,Malware,1690,Business,Legal,2021,2021,"1,000-9,999",200-299,0,211,211,FALSE,122,89,FALSE,30,100-199
10/20/2020 12:00:00 AM,03-02-21 0:00,Cyberattack,,,Cardinal Logistics Management Corp.,10411,Ransomware,1308,Business,Shipping,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,133,Unknown
02-09-21 0:00,03-02-21 0:00,Cyberattack,,,Northshore Utility District,10412,Ransomware,4900,Government,,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,21,Unknown
11/16/2020 12:00:00 AM,03-04-21 0:00,Cyberattack,,,Americold Realty Trust,10413,Ransomware,3337,Business,Real Estate,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,108,Unknown
01/29/2021 12:00:00 AM,03-05-21 0:00,Cyberattack,01/28/2021 12:00:00 AM,01/31/2021 12:00:00 AM,American Armed Forces Mutual Aid Association,10414,,4318,Non-Profit/Charity,,2021,2021,"1,000-9,999",Jan-99,2,1,3,TRUE,3,,FALSE,35,Jan-99
10/15/2020 12:00:00 AM,04-04-21 0:00,Cyberattack,10-06-20 0:00,10/15/2020 12:00:00 AM,"RXLTC, PLLC & Prescription Pharmacy, PLLC",10415,Phishing,560,Health,,2021,2021,500-999,Jan-99,0,9,9,TRUE,9,,TRUE,171,Jan-99
10/16/2019 12:00:00 AM,11/14/2019 12:00:00 AM,Unauthorized Access,07-09-19 0:00,10-09-19 0:00,"Green Roads of Florida, LLC",10416,,540,Business,Consumable,2020,2020,500-999,Jan-99,0,99,99,FALSE,92,7,FALSE,29,Jan-99
01/19/2021 12:00:00 AM,03-05-21 0:00,Cyberattack,12-01-20 0:00,01/20/2021 12:00:00 AM,Metromile Insurance Company,10418,Malware,1400,Finance,,2021,2021,"1,000-9,999",Jan-99,1,49,50,TRUE,50,,FALSE,45,Jan-99
11/20/2020 12:00:00 AM,03-10-21 0:00,Unauthorized Access,11-07-20 0:00,11-08-20 0:00,"Mead Johnson & Company, LLC",10419,,2828,Business,Consumable,2021,2021,"1,000-9,999",Jan-99,0,13,13,FALSE,1,12,FALSE,110,Jan-99
02-04-21 0:00,03-10-21 0:00,Cyberattack,,,Public Utility District No. 1 of Skagit County,10420,Ransomware,23935,Government,,2021,2021,"10,000-49,999",Unknown,,,,FALSE,,,FALSE,34,Unknown
03-09-21 0:00,03-11-21 0:00,Cyberattack,,,Pan-American Life Insurance Group,10421,Phishing,599,Finance,,2021,2021,500-999,Unknown,,,,FALSE,,,FALSE,2,Unknown
12-03-20 0:00,03-11-21 0:00,Cyberattack,11-08-20 0:00,12-03-20 0:00,Perkins & Co,10422,Ransomware,41871,Finance,,2021,2021,"10,000-49,999",Jan-99,0,25,25,TRUE,25,,TRUE,98,Jan-99
06-01-20 0:00,03-11-21 0:00,Cyberattack,,,Security Industry Specialists,10423,Ransomware,2264,Business,Other,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,283,Unknown
11/29/2020 12:00:00 AM,03/15/2021 12:00:00 AM,Cyberattack,,,American Health Care Academy,10424,Malware,1211,Health,,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,106,Unknown
01/24/2021 12:00:00 AM,03/15/2021 12:00:00 AM,Cyberattack,,,"Flagstar Bank, FSB",10425,Malware,61006,Finance,,2021,2021,"50,000-999,999",Unknown,,,,FALSE,,,FALSE,50,Unknown
12/26/2020 12:00:00 AM,03/16/2021 12:00:00 AM,Unauthorized Access,,12/26/2020 12:00:00 AM,Infinity Insurance Company,10426,,606,Finance,,2021,2021,500-999,Unknown,0,,,TRUE,,,TRUE,80,Unknown
02-04-21 0:00,03/17/2021 12:00:00 AM,Cyberattack,02-04-21 0:00,02-08-21 0:00,Automatic Funds Transfer Services Inc.,10427,Ransomware,695,Finance,,2021,2021,500-999,Jan-99,4,0,4,TRUE,4,,FALSE,41,Jan-99
12/20/2019 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,,,PCS Revenue Control Systems,10428,Phishing,11807,Business,Professional Services,2021,2021,"10,000-49,999",Unknown,,,,FALSE,,,FALSE,453,Unknown
02/22/2021 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,12/24/2020 12:00:00 AM,12/29/2020 12:00:00 AM,Western Union Retail Money Transfer Partner,10429,Malware,1555,Finance,,2021,2021,"1,000-9,999",Jan-99,0,60,60,FALSE,5,55,FALSE,23,Jan-99
05/24/2020 12:00:00 AM,03/18/2021 12:00:00 AM,Cyberattack,05/24/2020 12:00:00 AM,,Manson Counstruction Co.,10430,,1049,Business,Construction,2021,2021,"1,000-9,999",Unknown,,0,,FALSE,,,FALSE,298,Unknown
01/18/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,01-12-21 0:00,01/18/2021 12:00:00 AM,Cancer Treatment Centers of America,10431,Phishing,579,Health,,2021,2021,500-999,Jan-99,0,6,6,TRUE,6,,TRUE,60,Jan-99
11/29/2020 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,11/18/2020 12:00:00 AM,11/29/2020 12:00:00 AM,"Citywide Home Loans, LLC",10432,Ransomware,2407,Finance,,2021,2021,"1,000-9,999",Jan-99,0,11,11,TRUE,11,,TRUE,110,Jan-99
02/24/2021 12:00:00 AM,03/22/2021 12:00:00 AM,Theft or Mistake,02/22/2021 12:00:00 AM,02/24/2021 12:00:00 AM,"On Q Fiancial, Inc.",10433,,18066,Finance,,2021,2021,"10,000-49,999",Jan-99,0,2,2,TRUE,2,,TRUE,26,Jan-99
12-04-20 0:00,03/24/2021 12:00:00 AM,Cyberattack,02-06-19 0:00,12-10-20 0:00,National Wildlife Federation,10434,Malware,3311,Non-Profit/Charity,,2021,2021,"1,000-9,999",500+,6,667,673,TRUE,673,,FALSE,110,500+
03-02-21 0:00,04-01-21 0:00,Cyberattack,02-01-21 0:00,,"MHNext, LLC",10435,,7714,Business,Software,2021,2021,"1,000-9,999",Unknown,,29,,FALSE,,,FALSE,30,Unknown
08/14/2020 12:00:00 AM,04-02-21 0:00,Cyberattack,,,FPI Management,10436,,1022,Business,Real Estate,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,231,Unknown
01-07-21 0:00,04-02-21 0:00,Cyberattack,03-01-20 0:00,01-07-21 0:00,"Slate & Tell, LLC",10437,Malware,624,Business,Accessories,2021,2021,500-999,300-399,0,312,312,TRUE,312,,TRUE,85,300-399
01/27/2021 12:00:00 AM,04-06-21 0:00,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Marines' Memorial Association & Foundation,10438,Ransomware,2625,Non-Profit/Charity,,2021,2021,"1,000-9,999",300-399,0,355,355,FALSE,103,252,FALSE,69,100-199
12/29/2020 12:00:00 AM,04-06-21 0:00,Cyberattack,11/25/2020 12:00:00 AM,12/25/2020 12:00:00 AM,"Minnetonka Moccasin Company, Inc.",10439,Malware,821,Business,Accessories,2021,2021,500-999,Jan-99,0,34,34,FALSE,30,4,FALSE,98,Jan-99
07-01-20 0:00,04-06-21 0:00,Cyberattack,05/26/2020 12:00:00 AM,07-01-20 0:00,Portland State University Foundation,10440,Phishing,4216,Non-Profit/Charity,,2021,2021,"1,000-9,999",Jan-99,0,36,36,TRUE,36,,TRUE,279,Jan-99
03-11-21 0:00,04-07-21 0:00,Cyberattack,03/30/2020 12:00:00 AM,11-06-20 0:00,American Society for Clinical Pathology,10441,Malware,703,Health,,2021,2021,500-999,300-399,0,346,346,FALSE,221,125,FALSE,27,200-299
11/24/2020 12:00:00 AM,04-08-21 0:00,Cyberattack,,,MailMyPrescriptions.com,10442,Phishing,507,Health,,2021,2021,500-999,Unknown,,,,FALSE,,,FALSE,135,Unknown
11-08-20 0:00,04-08-21 0:00,Cyberattack,,,Nexelis Group,10443,Ransomware,957,Health,,2021,2021,500-999,Unknown,,,,FALSE,,,FALSE,151,Unknown
09-07-20 0:00,04-09-21 0:00,Cyberattack,04-08-20 0:00,09/21/2020 12:00:00 AM,American College of Emergency Physicians,10444,,4148,Health,,2021,2021,"1,000-9,999",100-199,14,152,166,TRUE,166,,FALSE,214,100-199
01-11-21 0:00,04-09-21 0:00,Cyberattack,,,"McDougall & Sons, Inc.",10445,Ransomware,5885,Business,Other,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,88,Unknown
02-11-21 0:00,04/13/2021 12:00:00 AM,Cyberattack,,,FloForm Industries LLC,10446,Ransomware,970,Business,Home,2021,2021,500-999,Unknown,,,,FALSE,,,FALSE,61,Unknown
01/25/2021 12:00:00 AM,04/13/2021 12:00:00 AM,Cyberattack,01-06-21 0:00,01/25/2021 12:00:00 AM,University of Colorado,10447,Malware,3511,Education,,2021,2021,"1,000-9,999",Jan-99,0,19,19,TRUE,19,,TRUE,78,Jan-99
04-12-21 0:00,04/15/2021 12:00:00 AM,Cyberattack,12-02-20 0:00,12-10-20 0:00,"AmeriFirst Financial, Inc.",10448,,757,Finance,,2021,2021,500-999,100-199,0,131,131,FALSE,8,123,FALSE,3,Jan-99
03/18/2021 12:00:00 AM,04/19/2021 12:00:00 AM,Cyberattack,01-07-21 0:00,04-11-21 0:00,"Blade HQ, LLC",10449,Malware,3090,Business,Retail,2021,2021,"1,000-9,999",Jan-99,24,70,94,TRUE,94,,FALSE,32,Jan-99
03/30/2021 12:00:00 AM,04/26/2021 12:00:00 AM,Cyberattack,03-06-21 0:00,03/30/2021 12:00:00 AM,Seattle Police Officers' Guild,10450,Malware,1297,Non-Profit/Charity,,2021,2021,"1,000-9,999",Jan-99,0,24,24,TRUE,24,,TRUE,27,Jan-99
04/17/2021 12:00:00 AM,04/28/2021 12:00:00 AM,Unauthorized Access,09/17/2015 12:00:00 AM,04/17/2021 12:00:00 AM,"ClearVoice Research.com, LLC",10451,,21564,Business,Professional Services,2021,2021,"10,000-49,999",500+,0,2039,2039,TRUE,2039,,TRUE,11,500+
04-05-21 0:00,04/28/2021 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Direct Relief,10452,Ransomware,926,Non-Profit/Charity,,2021,2021,500-999,400-499,0,423,423,FALSE,103,320,FALSE,23,100-199
02/27/2021 12:00:00 AM,04/29/2021 12:00:00 AM,Unauthorized Access,02/27/2021 12:00:00 AM,,Insurance Technologies Corporation,10453,,3925,Business,Software,2021,2021,"1,000-9,999",Unknown,,0,,FALSE,,,FALSE,61,Unknown
01-07-21 0:00,04/30/2021 12:00:00 AM,Cyberattack,11-03-20 0:00,12-07-20 0:00,Kettle Cuisine,10454,Ransomware,950,Business,Consumable,2021,2021,500-999,Jan-99,0,65,65,FALSE,34,31,FALSE,113,Jan-99
03-10-21 0:00,05-03-21 0:00,Cyberattack,12-01-20 0:00,03-08-21 0:00,"Divvy Up, Inc.",10455,Malware,1137,Business,Software,2021,2021,"1,000-9,999",Jan-99,0,99,99,FALSE,97,2,FALSE,54,Jan-99
02-03-21 0:00,05-04-21 0:00,Cyberattack,01/27/2021 12:00:00 AM,02-03-21 0:00,Inventors Hall of Fame,10456,Phishing,685,Non-Profit/Charity,,2021,2021,500-999,Jan-99,0,7,7,TRUE,7,,TRUE,90,Jan-99
02/19/2021 12:00:00 AM,05-05-21 0:00,Unauthorized Access,02-06-21 0:00,02-06-21 0:00,NEC Networks dba CaptureRx,10457,,126193,Health,,2021,2021,"50,000-999,999",Jan-99,0,13,13,FALSE,0,13,FALSE,75,0
01/20/2021 12:00:00 AM,05-05-21 0:00,Cyberattack,08/21/2020 12:00:00 AM,01/25/2021 12:00:00 AM,Timberland Regional Library,10458,Phishing,26209,Government,,2021,2021,"10,000-49,999",100-199,5,152,157,TRUE,157,,FALSE,105,100-199
03/22/2021 12:00:00 AM,05-07-21 0:00,Cyberattack,03-04-21 0:00,03/22/2021 12:00:00 AM,"JHT Holdings, Inc.",10459,Ransomware,511,Business,Transportation,2021,2021,500-999,Jan-99,0,18,18,TRUE,18,,TRUE,46,Jan-99
04-04-21 0:00,05-05-21 0:00,Unauthorized Access,04-04-21 0:00,04-04-21 0:00,SEIU 775 Benefits Group,10460,,124760,Non-Profit/Charity,,2021,2021,"50,000-999,999",0,0,0,0,TRUE,0,,TRUE,31,0
08/13/2020 12:00:00 AM,05-07-21 0:00,Theft or Mistake,,,"Telmate, LLC",10462,,4257,Business,Telecommunications,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,267,Unknown
12/13/2020 12:00:00 AM,05-10-21 0:00,Cyberattack,12/13/2020 12:00:00 AM,12/13/2020 12:00:00 AM,"Aspen Education Group, Inc.",10463,Malware,1958,Business,Other,2021,2021,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,148,0
01/28/2021 12:00:00 AM,05-10-21 0:00,Cyberattack,11-01-20 0:00,02-01-21 0:00,"Cougar Den, Inc.",10464,Phishing,757,Business,Other,2021,2021,500-999,Jan-99,4,88,92,TRUE,92,,FALSE,102,Jan-99
03/18/2021 12:00:00 AM,05/13/2021 12:00:00 AM,Cyberattack,02-06-21 0:00,03/19/2021 12:00:00 AM,"American Family Mutual Insurance Company, S.I.",10465,Other,5246,Finance,,2021,2021,"1,000-9,999",Jan-99,1,40,41,TRUE,41,,FALSE,56,Jan-99
02/16/2021 12:00:00 AM,05/19/2021 12:00:00 AM,Unauthorized Access,01/21/2021 12:00:00 AM,02-05-21 0:00,Rehoboth McKinley Christian Health Care Services,10467,,1186,Health,,2021,2021,"1,000-9,999",Jan-99,0,26,26,FALSE,15,11,FALSE,92,Jan-99
04/15/2021 12:00:00 AM,05/21/2021 12:00:00 AM,Cyberattack,,,"Defender Industries, Inc.",10468,Malware,1208,Business,Retail,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,36,Unknown
04/25/2021 12:00:00 AM,05/25/2021 12:00:00 AM,Cyberattack,01-07-21 0:00,04-04-21 0:00,Infinity Insurance Company,10469,Other,639,Finance,,2021,2021,500-999,100-199,0,108,108,FALSE,87,21,FALSE,30,Jan-99
01/15/2021 12:00:00 AM,05/25/2021 12:00:00 AM,Cyberattack,11-01-19 0:00,09-03-20 0:00,"Sugarfina USA, LLC",10470,Malware,1019,Business,Consumable,2021,2021,"1,000-9,999",400-499,0,441,441,FALSE,307,134,FALSE,130,300-399
12/16/2020 12:00:00 AM,05/27/2021 12:00:00 AM,Cyberattack,05/25/2020 12:00:00 AM,12/16/2020 12:00:00 AM,Accucom Corporation,10471,Malware,6829,Business,Professional Services,2021,2021,"1,000-9,999",200-299,0,205,205,TRUE,205,,TRUE,162,200-299
01-11-21 0:00,05/28/2021 12:00:00 AM,Cyberattack,01-11-21 0:00,01-11-21 0:00,"20/20 Eye Care Network, Inc.",10472,,690,Health,,2021,2021,500-999,0,0,0,0,TRUE,0,,TRUE,137,0
01/21/2021 12:00:00 AM,05/28/2021 12:00:00 AM,Unauthorized Access,01/21/2021 12:00:00 AM,01/23/2021 12:00:00 AM,"USA Waste-Management Resources, LLC",10473,,6225,Business,Cleaning,2021,2021,"1,000-9,999",Jan-99,2,0,2,TRUE,2,,FALSE,127,Jan-99
06-09-21 0:00,07-06-21 0:00,Theft or Mistake,06-09-21 0:00,,UniBank,10475,,11276,Finance,,2021,2021,"10,000-49,999",Unknown,,0,,FALSE,,,FALSE,27,Unknown
03/21/2021 12:00:00 AM,07-08-21 0:00,Cyberattack,03-05-21 0:00,03/21/2021 12:00:00 AM,CNA Financial Corporation,10476,Ransomware,823,Finance,,2021,2021,500-999,Jan-99,0,16,16,TRUE,16,,TRUE,109,Jan-99
03-01-21 0:00,06-02-21 0:00,Cyberattack,03-01-21 0:00,03-01-21 0:00,"Asarco, LLC",10478,Ransomware,670,Business,Other,2021,2021,500-999,0,0,0,0,TRUE,0,,TRUE,93,0
04/25/2021 12:00:00 AM,06-03-21 0:00,Cyberattack,03/22/2021 12:00:00 AM,04/21/2021 12:00:00 AM,Supplemental Income 401(k) Plan,10479,Phishing,1085,Finance,,2021,2021,"1,000-9,999",Jan-99,0,34,34,FALSE,30,4,FALSE,39,Jan-99
05-07-21 0:00,06-04-21 0:00,Theft or Mistake,05-07-21 0:00,,"Pediatrix Cardiology of Washington, P.C. d/b/a NorthWest Congenital Heart Care",10480,,1136,Health,,2021,2021,"1,000-9,999",Unknown,,0,,FALSE,,,FALSE,28,Unknown
05/20/2021 12:00:00 AM,06/16/2021 12:00:00 AM,Cyberattack,02-07-20 0:00,05/20/2020 12:00:00 AM,Buffalo State College Foundation,10484,Ransomware,536,Non-Profit/Charity,,2021,2021,500-999,400-499,0,468,468,FALSE,103,365,FALSE,27,100-199
04-07-21 0:00,06/18/2021 12:00:00 AM,Cyberattack,08/16/2020 12:00:00 AM,04/29/2021 12:00:00 AM,"Herff Jones, LLC",10485,Malware,17316,Business,Retail,2021,2021,"10,000-49,999",200-299,22,234,256,TRUE,256,,FALSE,72,200-299
05/19/2021 12:00:00 AM,06/18/2021 12:00:00 AM,Unauthorized Access,05/17/2021 12:00:00 AM,05/19/2021 12:00:00 AM,"Maximus, Inc.",10486,,2560,Business,Professional Services,2021,2021,"1,000-9,999",Jan-99,0,2,2,TRUE,2,,TRUE,30,Jan-99
02-12-21 0:00,06/22/2021 12:00:00 AM,Cyberattack,,,Royal Caribbean Group,10488,Phishing,502,Business,Hospitality,2021,2021,500-999,Unknown,,,,FALSE,,,FALSE,130,Unknown
05-03-21 0:00,06/23/2021 12:00:00 AM,Cyberattack,05/21/2020 12:00:00 AM,05-03-21 0:00,"Asset Marketing Services, LLC d/b/a GovMint.com",10489,Malware,1332,Business,Retail,2021,2021,"1,000-9,999",300-399,0,347,347,TRUE,347,,TRUE,51,300-399
06-04-21 0:00,06/24/2021 12:00:00 AM,Cyberattack,,,Washington State Department of Labor & Industries,10490,,16466,Government,,2021,2021,"10,000-49,999",Unknown,,,,FALSE,,,FALSE,20,Unknown
04/26/2021 12:00:00 AM,06/28/2021 12:00:00 AM,Cyberattack,04/25/2021 12:00:00 AM,,"Ankle and Foot Physicians and Surgeons, PLLC",10491,Ransomware,4996,Health,,2021,2021,"1,000-9,999",Unknown,,1,,FALSE,,,FALSE,63,Unknown
04/26/2021 12:00:00 AM,06/30/2021 12:00:00 AM,Cyberattack,04/22/2021 12:00:00 AM,04/30/2021 12:00:00 AM,Marsh McLennan,10492,Other,2550,Finance,,2021,2021,"1,000-9,999",Jan-99,4,4,8,TRUE,8,,FALSE,65,Jan-99
01-01-21 0:00,07-01-21 0:00,Cyberattack,,01/16/2021 12:00:00 AM,"Nevada Restaurant Services, Inc.",10493,Malware,3241,Business,Professional Services,2021,2021,"1,000-9,999",Unknown,15,,,TRUE,,,FALSE,181,Unknown
05/20/2021 12:00:00 AM,07-02-21 0:00,Cyberattack,,,Morgan Stanley,10494,Malware,2080,Finance,,2021,2021,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,43,Unknown
10-12-20 0:00,07-02-21 0:00,Cyberattack,10-08-20 0:00,10/13/2020 12:00:00 AM,"The Paradies Shops, LLC",10495,Ransomware,657,Business,Hospitality,2021,2021,500-999,Jan-99,1,4,5,TRUE,5,,FALSE,263,Jan-99
04/26/2021 12:00:00 AM,07-09-21 0:00,Cyberattack,03-08-21 0:00,04/26/2021 12:00:00 AM,"CSI Financial Services, LLC",10496,Phishing,4255,Finance,,2021,2021,"1,000-9,999",Jan-99,0,49,49,TRUE,49,,TRUE,74,Jan-99
09/26/2020 12:00:00 AM,07/13/2021 12:00:00 AM,Cyberattack,06-03-20 0:00,09/26/2020 12:00:00 AM,Arthur J. Gallagher & Co.,10497,Ransomware,72378,Finance,,2021,2021,"50,000-999,999",100-199,0,115,115,TRUE,115,,TRUE,290,100-199
06-06-17 0:00,10/16/2017 12:00:00 AM,Cyberattack,03-10-17 0:00,06-07-17 0:00,Capital One Merchants (Spark Pay Online),10498,Malware,1352,Business,Web Services,2018,2018,"1,000-9,999",Jan-99,1,88,89,TRUE,89,,FALSE,132,Jan-99
07-07-17 0:00,10-12-17 0:00,Cyberattack,03/18/2017 12:00:00 AM,07-02-17 0:00,Hyatt Hotels Corporation,10499,Skimmers,640,Business,Hospitality,2018,2018,500-999,100-199,0,111,111,FALSE,106,5,FALSE,97,100-199
05/15/2019 12:00:00 AM,07/24/2019 12:00:00 AM,Cyberattack,03/21/2019 12:00:00 AM,,"Laboratory Medicine Consultants, LTD",10500,,684,Health,,2020,2020,500-999,Unknown,,55,,FALSE,,,FALSE,70,Unknown
05/26/2019 12:00:00 AM,07/26/2019 12:00:00 AM,Cyberattack,09/23/2018 12:00:00 AM,07/16/2019 12:00:00 AM,Sark Technologies LLC,10501,Malware,762,Business,Software,2020,2020,500-999,200-299,51,245,296,TRUE,296,,FALSE,61,200-299
03-12-19 0:00,07/27/2019 12:00:00 AM,Cyberattack,03-12-19 0:00,05/29/2019 12:00:00 AM,Community Psychiatric Clinic,10502,Other,6600,Health,,2020,2020,"1,000-9,999",Jan-99,78,0,78,TRUE,78,,FALSE,137,Jan-99
06/25/2019 12:00:00 AM,07/29/2019 12:00:00 AM,Cyberattack,03/24/2019 12:00:00 AM,06/27/2019 12:00:00 AM,"Trusted Tours & Attractions, LLC",10503,Malware,706,Business,Entertainment,2020,2020,500-999,Jan-99,2,93,95,TRUE,95,,FALSE,34,Jan-99
